Timestamp,Equipment_ID,Earth_Pit_ID,Earth_Resistance_Ohm,Soil_Moisture_Percent,Soil_Temperature_C,Soil_Resistivity_Ohm_m,Leakage_Current_mA
2026-01-03 23:45:00,TR-02,TR-02-EP-03,1.918,39.66,28.38,118.1,27.43
2026-01-04 00:00:00,TR-02,TR-02-EP-04,1.883,37.53,28.05,116.98,29.59
2026-01-04 00:15:00,TR-02,TR-02-EP-01,1.791,37.54,30.2,124.01,23.1
2026-01-04 00:30:00,TR-02,TR-02-EP-02,1.789,35.74,29.5,120.86,25.27
2026-01-04 00:45:00,TR-02,TR-02-EP-03,1.901,40.09,27.91,115.94,27.37
2026-01-04 01:00:00,TR-02,TR-02-EP-04,1.86,38.3,27.55,114.19,29.51
2026-01-04 01:15:00,TR-02,TR-02-EP-01,1.785,37.25,29.76,123.22,23.08
2026-01-04 01:30:00,TR-02,TR-02-EP-02,1.776,35.87,29.03,119.23,25.23
2026-01-04 01:45:00,TR-02,TR-02-EP-03,1.881,40.62,27.41,113.55,27.31
2026-01-04 02:00:00,TR-02,TR-02-EP-04,1.835,39.14,27.05,111.26,29.44
2026-01-04 02:15:00,TR-02,TR-02-EP-01,1.777,37.07,29.31,122.13,23.05
2026-01-04 02:30:00,TR-02,TR-02-EP-02,1.761,36.13,28.54,117.33,25.18
2026-01-04 02:45:00,TR-02,TR-02-EP-03,1.86,41.26,26.91,110.98,27.24
2026-01-04 03:00:00,TR-02,TR-02-EP-04,1.81,40.04,26.56,108.25,29.36
2026-01-04 03:15:00,TR-02,TR-02-EP-01,1.767,37.03,28.82,120.78,23.02
2026-01-04 03:30:00,TR-02,TR-02-EP-02,1.745,36.5,28.05,115.2,25.13
2026-01-04 03:45:00,TR-02,TR-02-EP-03,1.838,41.98,26.42,108.25,27.17
2026-01-04 04:00:00,TR-02,TR-02-EP-04,1.784,40.98,26.07,105.19,29.27
2026-01-04 04:15:00,TR-02,TR-02-EP-01,1.754,37.1,28.33,119.17,22.98
2026-01-04 04:30:00,TR-02,TR-02-EP-02,1.726,36.98,27.55,112.88,25.07
2026-01-04 04:45:00,TR-02,TR-02-EP-03,1.815,42.79,25.93,105.41,27.1
2026-01-04 05:00:00,TR-02,TR-02-EP-04,1.758,41.96,25.61,102.14,29.19
2026-01-04 05:15:00,TR-02,TR-02-EP-01,1.741,37.3,27.83,117.33,22.94
2026-01-04 05:30:00,TR-02,TR-02-EP-02,1.707,37.58,27.05,110.39,25.01
2026-01-04 05:45:00,TR-02,TR-02-EP-03,1.792,43.66,25.45,102.51,27.02
2026-01-04 06:00:00,TR-02,TR-02-EP-04,1.733,42.96,25.18,99.14,29.11
2026-01-04 06:15:00,TR-02,TR-02-EP-01,1.725,37.62,27.33,115.29,22.89
2026-01-04 06:30:00,TR-02,TR-02-EP-02,1.687,38.26,26.57,107.78,24.94
2026-01-04 06:45:00,TR-02,TR-02-EP-03,1.768,44.59,25.01,99.59,26.95
2026-01-04 07:00:00,TR-02,TR-02-EP-04,1.708,43.96,24.78,96.24,29.03
2026-01-04 07:15:00,TR-02,TR-02-EP-01,1.708,38.06,26.85,113.09,22.83
2026-01-04 07:30:00,TR-02,TR-02-EP-02,1.665,39.03,26.11,105.09,24.88
2026-01-04 07:45:00,TR-02,TR-02-EP-03,1.744,45.56,24.59,96.69,26.87
2026-01-04 08:00:00,TR-02,TR-02-EP-04,1.685,44.94,24.42,93.49,28.96
2026-01-04 08:15:00,TR-02,TR-02-EP-01,1.691,38.6,26.38,110.75,22.78
2026-01-04 08:30:00,TR-02,TR-02-EP-02,1.644,39.88,25.68,102.36,24.81
2026-01-04 08:45:00,TR-02,TR-02-EP-03,1.721,46.55,24.21,93.87,26.8
2026-01-04 09:00:00,TR-02,TR-02-EP-04,1.664,45.9,24.1,90.92,28.89
2026-01-04 09:15:00,TR-02,TR-02-EP-01,1.672,39.25,25.93,108.32,22.72
2026-01-04 09:30:00,TR-02,TR-02-EP-02,1.623,40.78,25.28,99.63,24.74
2026-01-04 09:45:00,TR-02,TR-02-EP-03,1.699,47.55,23.87,91.16,26.73
2026-01-04 10:00:00,TR-02,TR-02-EP-04,1.644,46.81,23.84,88.58,28.83
2026-01-04 10:15:00,TR-02,TR-02-EP-01,1.654,39.98,25.52,105.83,22.66
2026-01-04 10:30:00,TR-02,TR-02-EP-02,1.601,41.74,24.93,96.95,24.67
2026-01-04 10:45:00,TR-02,TR-02-EP-03,1.679,48.54,23.59,88.62,26.66
2026-01-04 11:00:00,TR-02,TR-02-EP-04,1.627,47.66,23.63,86.51,28.77
2026-01-04 11:15:00,TR-02,TR-02-EP-01,1.635,40.8,25.14,103.32,22.6
2026-01-04 11:30:00,TR-02,TR-02-EP-02,1.581,42.72,24.62,94.35,24.61
2026-01-04 11:45:00,TR-02,TR-02-EP-03,1.659,49.51,23.35,86.27,26.6
2026-01-04 12:00:00,TR-02,TR-02-EP-04,1.612,48.44,23.48,84.73,28.72
2026-01-04 12:15:00,TR-02,TR-02-EP-01,1.616,41.68,24.81,100.83,22.54
2026-01-04 12:30:00,TR-02,TR-02-EP-02,1.562,43.72,24.36,91.88,24.54
2026-01-04 12:45:00,TR-02,TR-02-EP-03,1.642,50.44,23.18,84.15,26.54
2026-01-04 13:00:00,TR-02,TR-02-EP-04,1.599,49.14,23.39,83.28,28.68
2026-01-04 13:15:00,TR-02,TR-02-EP-01,1.597,42.61,24.53,98.4,22.48
2026-01-04 13:30:00,TR-02,TR-02-EP-02,1.544,44.71,24.16,89.58,24.49
2026-01-04 13:45:00,TR-02,TR-02-EP-03,1.627,51.32,23.06,82.3,26.5
2026-01-04 14:00:00,TR-02,TR-02-EP-04,1.59,49.74,23.36,82.17,28.65
2026-01-04 14:15:00,TR-02,TR-02-EP-01,1.58,43.58,24.3,96.07,22.42
2026-01-04 14:30:00,TR-02,TR-02-EP-02,1.527,45.7,24.01,87.47,24.43
2026-01-04 14:45:00,TR-02,TR-02-EP-03,1.615,52.14,23.01,80.75,26.45
2026-01-04 15:00:00,TR-02,TR-02-EP-04,1.584,50.24,23.4,81.43,28.63
2026-01-04 15:15:00,TR-02,TR-02-EP-01,1.563,44.57,24.13,93.87,22.37
2026-01-04 15:30:00,TR-02,TR-02-EP-02,1.512,46.65,23.93,85.61,24.39
2026-01-04 15:45:00,TR-02,TR-02-EP-03,1.605,52.88,23.01,79.52,26.42
2026-01-04 16:00:00,TR-02,TR-02-EP-04,1.581,50.62,23.5,81.07,28.62
2026-01-04 16:15:00,TR-02,TR-02-EP-01,1.548,45.57,24.02,91.84,22.32
2026-01-04 16:30:00,TR-02,TR-02-EP-02,1.994,31.74,25.23,109.12,31.31
2026-01-04 16:45:00,TR-02,TR-02-EP-03,2.106,42.84,24.89,98.83,35.52
2026-01-04 17:00:00,TR-02,TR-02-EP-04,1.96,35.73,25.56,98.05,33.41
2026-01-04 17:15:00,TR-02,TR-02-EP-01,1.534,46.56,23.97,90.0,22.27
2026-01-04 17:30:00,TR-02,TR-02-EP-02,1.49,48.4,23.95,82.69,24.35
2026-01-04 17:45:00,TR-02,TR-02-EP-03,1.593,54.07,23.21,78.1,26.39
2026-01-04 18:00:00,TR-02,TR-02-EP-04,1.584,51.04,23.87,81.48,28.63
2026-01-04 18:15:00,TR-02,TR-02-EP-01,1.522,47.53,23.98,88.4,22.23
2026-01-04 18:30:00,TR-02,TR-02-EP-02,1.482,49.17,24.05,81.69,24.35
2026-01-04 18:45:00,TR-02,TR-02-EP-03,1.592,54.5,23.4,77.92,26.38
2026-01-04 19:00:00,TR-02,TR-02-EP-04,1.591,51.06,24.14,82.26,28.66
2026-01-04 19:15:00,TR-02,TR-02-EP-01,1.512,48.46,24.06,87.05,22.2
2026-01-04 19:30:00,TR-02,TR-02-EP-02,1.476,49.86,24.22,81.01,24.35
2026-01-04 19:45:00,TR-02,TR-02-EP-03,1.593,54.83,23.65,78.11,26.39
2026-01-04 20:00:00,TR-02,TR-02-EP-04,1.6,50.95,24.46,83.39,28.69
2026-01-04 20:15:00,TR-02,TR-02-EP-01,1.503,49.33,24.2,85.97,22.18
2026-01-04 20:30:00,TR-02,TR-02-EP-02,1.474,50.45,24.44,80.66,24.35
2026-01-04 20:45:00,TR-02,TR-02-EP-03,2.107,44.35,25.76,98.88,35.52
2026-01-04 21:00:00,TR-02,TR-02-EP-04,1.999,35.57,26.73,102.64,33.53
2026-01-04 21:15:00,TR-02,TR-02-EP-01,1.825,35.44,25.64,112.29,32.8
2026-01-04 21:30:00,TR-02,TR-02-EP-02,1.474,50.94,24.71,80.66,24.35
2026-01-04 21:45:00,TR-02,TR-02-EP-03,1.605,55.1,24.29,79.57,26.42
2026-01-04 22:00:00,TR-02,TR-02-EP-04,1.628,50.38,25.23,86.68,28.77
2026-01-04 22:15:00,TR-02,TR-02-EP-01,1.494,50.87,24.64,84.7,22.17
2026-01-04 22:30:00,TR-02,TR-02-EP-02,1.476,51.31,25.04,81.0,24.35
2026-01-04 22:45:00,TR-02,TR-02-EP-03,1.615,55.06,24.68,80.82,26.46
2026-01-04 23:00:00,TR-02,TR-02-EP-04,1.646,49.92,25.67,88.78,28.83
2026-01-04 23:15:00,TR-02,TR-02-EP-01,1.492,51.5,24.95,84.53,22.17
2026-01-04 23:30:00,TR-02,TR-02-EP-02,1.482,51.57,25.41,81.68,24.35
2026-01-04 23:45:00,TR-02,TR-02-EP-03,1.628,54.88,25.1,82.38,26.5
2026-01-05 00:00:00,TR-02,TR-02-EP-04,1.666,49.35,26.13,91.14,28.89
2026-01-05 00:15:00,TR-02,TR-02-EP-01,1.494,52.04,25.3,84.67,22.17
2026-01-05 00:30:00,TR-02,TR-02-EP-02,1.489,51.7,25.82,82.68,24.35
2026-01-05 00:45:00,TR-02,TR-02-EP-03,1.643,54.59,25.56,84.24,26.55
2026-01-05 01:00:00,TR-02,TR-02-EP-04,2.091,33.52,28.52,113.34,33.81
2026-01-05 01:15:00,TR-02,TR-02-EP-01,1.824,37.77,26.94,112.21,32.8
2026-01-05 01:30:00,TR-02,TR-02-EP-02,1.993,35.89,27.58,109.1,31.31
2026-01-05 01:45:00,TR-02,TR-02-EP-03,1.66,54.18,26.04,86.37,26.6
2026-01-05 02:00:00,TR-02,TR-02-EP-04,1.711,47.93,27.11,96.49,29.04
2026-01-05 02:15:00,TR-02,TR-02-EP-01,1.503,52.77,26.12,85.88,22.17
2026-01-05 02:30:00,TR-02,TR-02-EP-02,1.512,51.59,26.73,85.59,24.39
2026-01-05 02:45:00,TR-02,TR-02-EP-03,1.679,53.66,26.53,88.73,26.66
2026-01-05 03:00:00,TR-02,TR-02-EP-04,1.735,47.1,27.61,99.4,29.12
2026-01-05 03:15:00,TR-02,TR-02-EP-01,1.511,52.96,26.57,86.93,22.2
2026-01-05 03:30:00,TR-02,TR-02-EP-02,1.527,51.35,27.21,87.45,24.43
2026-01-05 03:45:00,TR-02,TR-02-EP-03,1.7,53.04,27.03,91.29,26.73
2026-01-05 04:00:00,TR-02,TR-02-EP-04,1.76,46.21,28.11,102.41,29.2
2026-01-05 04:15:00,TR-02,TR-02-EP-01,1.521,53.02,27.05,88.26,22.23
2026-01-05 04:30:00,TR-03,TR-03-EP-01,1.898,43.78,29.07,120.17,18.14
2026-01-05 04:45:00,TR-03,TR-03-EP-02,1.825,42.55,30.79,119.63,26.51
2026-01-05 05:00:00,TR-03,TR-03-EP-03,1.865,35.57,31.03,127.49,28.87
2026-01-05 05:15:00,TR-03,TR-03-EP-04,1.921,36.0,31.45,120.21,33.5
2026-01-05 05:30:00,TR-03,TR-03-EP-01,1.922,42.79,29.51,123.2,18.22
2026-01-05 05:45:00,TR-03,TR-03-EP-02,1.847,41.7,31.19,122.27,26.58
2026-01-05 06:00:00,TR-03,TR-03-EP-03,1.881,35.02,31.37,129.45,28.93
2026-01-05 06:15:00,TR-03,TR-03-EP-04,1.93,35.84,31.72,121.28,33.53
2026-01-05 06:30:00,TR-03,TR-03-EP-01,1.945,41.82,29.93,126.1,18.29
2026-01-05 06:45:00,TR-03,TR-03-EP-02,1.867,40.92,31.55,124.67,26.64
2026-01-05 07:00:00,TR-03,TR-03-EP-03,1.895,34.57,31.66,131.08,28.97
2026-01-05 07:15:00,TR-03,TR-03-EP-04,1.936,35.81,31.93,121.97,33.55
2026-01-05 07:30:00,TR-03,TR-03-EP-01,1.967,40.89,30.31,128.81,18.36
2026-01-05 07:45:00,TR-03,TR-03-EP-02,1.884,40.22,31.87,126.79,26.69
2026-01-05 08:00:00,TR-03,TR-03-EP-03,1.906,34.24,31.9,132.36,29.01
2026-01-05 08:15:00,TR-03,TR-03-EP-04,1.939,35.91,32.08,122.28,33.55
2026-01-05 08:30:00,TR-03,TR-03-EP-01,1.987,40.01,30.64,131.31,18.43
2026-01-05 08:45:00,TR-03,TR-03-EP-02,1.899,39.62,32.13,128.6,26.74
2026-01-05 09:00:00,TR-03,TR-03-EP-03,1.914,34.03,32.08,133.26,29.03
2026-01-05 09:15:00,TR-03,TR-03-EP-04,1.938,36.12,32.18,122.19,33.55
2026-01-05 09:30:00,TR-03,TR-03-EP-01,2.004,39.2,30.93,133.55,18.48
2026-01-05 09:45:00,TR-03,TR-03-EP-02,1.911,39.13,32.34,130.06,26.78
2026-01-05 10:00:00,TR-03,TR-03-EP-03,1.918,33.94,32.2,133.77,29.04
2026-01-05 10:15:00,TR-03,TR-03-EP-04,1.934,36.46,32.21,121.71,33.54
2026-01-05 10:30:00,TR-03,TR-03-EP-01,2.02,38.46,31.16,135.5,18.53
2026-01-05 10:45:00,TR-03,TR-03-EP-02,1.92,38.74,32.48,131.16,26.81
2026-01-05 11:00:00,TR-03,TR-03-EP-03,1.919,33.98,32.26,133.89,29.05
2026-01-05 11:15:00,TR-03,TR-03-EP-04,1.926,36.91,32.18,120.85,33.51
2026-01-05 11:30:00,TR-03,TR-03-EP-01,2.032,37.82,31.34,137.12,18.57
2026-01-05 11:45:00,TR-03,TR-03-EP-02,1.926,38.48,32.57,131.87,26.83
2026-01-05 12:00:00,TR-03,TR-03-EP-03,1.916,34.14,32.26,133.61,29.04
2026-01-05 12:15:00,TR-03,TR-03-EP-04,1.916,37.47,32.09,119.63,33.48
2026-01-05 12:30:00,TR-03,TR-03-EP-01,2.042,37.28,31.45,138.38,18.61
2026-01-05 12:45:00,TR-03,TR-03-EP-02,1.928,38.34,32.6,132.2,26.84
2026-01-05 13:00:00,TR-03,TR-03-EP-03,1.911,34.43,32.2,132.93,29.02
2026-01-05 13:15:00,TR-03,TR-03-EP-04,1.902,38.13,31.93,118.05,33.44
2026-01-05 13:30:00,TR-03,TR-03-EP-01,2.05,36.84,31.51,139.28,18.63
2026-01-05 13:45:00,TR-03,TR-03-EP-02,1.928,38.32,32.56,132.12,26.83
2026-01-05 14:00:00,TR-03,TR-03-EP-03,1.902,34.83,32.07,131.87,28.99
2026-01-05 14:15:00,TR-03,TR-03-EP-04,1.885,38.88,31.72,116.14,33.38
2026-01-05 14:30:00,TR-03,TR-03-EP-01,2.054,36.52,31.5,139.8,18.64
2026-01-05 14:45:00,TR-03,TR-03-EP-02,1.924,38.42,32.46,131.64,26.82
2026-01-05 15:00:00,TR-03,TR-03-EP-03,1.89,35.34,31.88,130.44,28.95
2026-01-05 15:15:00,TR-03,TR-03-EP-04,1.866,39.7,31.46,113.95,33.32
2026-01-05 15:30:00,TR-03,TR-03-EP-01,2.055,36.33,31.43,139.93,18.64
2026-01-05 15:45:00,TR-03,TR-03-EP-02,1.917,38.65,32.3,130.77,26.8
2026-01-05 16:00:00,TR-03,TR-03-EP-03,1.875,35.96,31.64,128.67,28.91
2026-01-05 16:15:00,TR-03,TR-03-EP-04,1.844,40.59,31.14,111.49,33.25
2026-01-05 16:30:00,TR-03,TR-03-EP-01,2.052,36.25,31.29,139.66,18.64
2026-01-05 16:45:00,TR-03,TR-03-EP-02,1.906,39.0,32.09,129.53,26.77
2026-01-05 17:00:00,TR-03,TR-03-EP-03,1.857,36.67,31.35,126.58,28.85
2026-01-05 17:15:00,TR-03,TR-03-EP-04,1.821,41.53,30.78,108.8,33.18
2026-01-05 17:30:00,TR-03,TR-03-EP-01,2.047,36.3,31.1,139.0,18.62
2026-01-05 17:45:00,TR-03,TR-03-EP-02,1.893,39.47,31.82,127.93,26.72
2026-01-05 18:00:00,TR-03,TR-03-EP-03,1.837,37.46,31.01,124.21,28.79
2026-01-05 18:15:00,TR-03,TR-03-EP-04,1.796,42.5,30.38,105.94,33.1
2026-01-05 18:30:00,TR-03,TR-03-EP-01,2.039,36.48,30.86,137.96,18.59
2026-01-05 18:45:00,TR-03,TR-03-EP-02,1.877,40.04,31.5,125.99,26.67
2026-01-05 19:00:00,TR-03,TR-03-EP-03,1.815,38.32,30.62,121.59,28.71
2026-01-05 19:15:00,TR-03,TR-03-EP-04,1.769,43.5,29.94,102.94,33.01
2026-01-05 19:30:00,TR-03,TR-03-EP-01,2.028,36.77,30.56,136.56,18.56
2026-01-05 19:45:00,TR-03,TR-03-EP-02,1.859,40.71,31.13,123.76,26.62
2026-01-05 20:00:00,TR-03,TR-03-EP-03,1.791,39.24,30.2,118.77,28.64
2026-01-05 20:15:00,TR-03,TR-03-EP-04,1.742,44.5,29.48,99.85,32.93
2026-01-05 20:30:00,TR-03,TR-03-EP-01,2.014,37.19,30.21,134.81,18.52
2026-01-05 20:45:00,TR-03,TR-03-EP-02,1.839,41.46,30.72,121.26,26.55
2026-01-05 21:00:00,TR-03,TR-03-EP-03,1.765,40.2,29.75,115.78,28.56
2026-01-05 21:15:00,TR-03,TR-03-EP-04,1.715,45.48,28.99,96.72,32.84
2026-01-05 21:30:00,TR-03,TR-03-EP-01,1.998,37.71,29.82,132.76,18.46
2026-01-05 21:45:00,TR-03,TR-03-EP-02,1.816,42.29,30.28,118.53,26.48
2026-01-05 22:00:00,TR-03,TR-03-EP-03,1.739,41.18,29.27,112.68,28.47
2026-01-05 22:15:00,TR-03,TR-03-EP-04,1.688,46.45,28.5,93.6,32.75
2026-01-05 22:30:00,TR-03,TR-03-EP-01,1.979,38.33,29.4,130.42,18.4
2026-01-05 22:45:00,TR-03,TR-03-EP-02,1.792,43.19,29.82,115.61,26.4
2026-01-05 23:00:00,TR-03,TR-03-EP-03,1.712,42.18,28.78,109.5,28.39
2026-01-05 23:15:00,TR-03,TR-03-EP-04,1.661,47.37,28.0,90.53,32.66
2026-01-05 23:30:00,TR-03,TR-03-EP-01,1.959,39.05,28.94,127.84,18.34
2026-01-05 23:45:00,TR-03,TR-03-EP-02,1.767,44.13,29.33,112.55,26.32
2026-01-06 00:00:00,TR-03,TR-03-EP-03,1.685,43.18,28.28,106.32,28.3
2026-01-06 00:15:00,TR-03,TR-03-EP-04,1.635,48.23,27.5,87.57,32.58
2026-01-06 00:30:00,TR-03,TR-03-EP-01,1.937,39.85,28.46,125.05,18.27
2026-01-06 00:45:00,TR-03,TR-03-EP-02,1.742,45.11,28.84,109.4,26.24
2026-01-06 01:00:00,TR-03,TR-03-EP-03,1.659,44.15,27.78,103.16,28.22
2026-01-06 01:15:00,TR-03,TR-03-EP-04,1.61,49.03,27.02,84.76,32.5
2026-01-06 01:30:00,TR-03,TR-03-EP-01,1.914,40.72,27.97,122.1,18.19
2026-01-06 01:45:00,TR-03,TR-03-EP-02,1.715,46.1,28.34,106.21,26.16
2026-01-06 02:00:00,TR-03,TR-03-EP-03,1.632,45.1,27.29,100.09,28.13
2026-01-06 02:15:00,TR-03,TR-03-EP-04,1.587,49.75,26.55,82.15,32.43
2026-01-06 02:30:00,TR-03,TR-03-EP-01,1.889,41.64,27.47,119.03,18.12
2026-01-06 02:45:00,TR-03,TR-03-EP-02,1.689,47.1,27.84,103.02,26.07
2026-01-06 03:00:00,TR-03,TR-03-EP-03,1.608,45.99,26.82,97.14,28.05
2026-01-06 03:15:00,TR-03,TR-03-EP-04,1.567,50.37,26.11,79.77,32.36
2026-01-06 03:30:00,TR-03,TR-03-EP-01,1.865,42.6,26.97,115.9,18.04
2026-01-06 03:45:00,TR-03,TR-03-EP-02,1.664,48.09,27.36,99.9,25.99
2026-01-06 04:00:00,TR-03,TR-03-EP-03,1.584,46.82,26.36,94.37,27.98
2026-01-06 04:15:00,TR-03,TR-03-EP-04,1.548,50.89,25.7,77.66,32.3
2026-01-06 04:30:00,TR-03,TR-03-EP-01,1.84,43.59,26.48,112.74,17.96
2026-01-06 04:45:00,TR-03,TR-03-EP-02,1.639,49.05,26.89,96.87,25.91
2026-01-06 05:00:00,TR-03,TR-03-EP-03,1.562,47.57,25.94,91.82,27.91
2026-01-06 05:15:00,TR-03,TR-03-EP-04,1.532,51.3,25.33,75.86,32.25
2026-01-06 05:30:00,TR-03,TR-03-EP-01,1.815,44.59,26.01,109.62,17.88
2026-01-06 05:45:00,TR-03,TR-03-EP-02,1.615,49.96,26.45,94.0,25.84
2026-01-06 06:00:00,TR-03,TR-03-EP-03,1.543,48.24,25.55,89.53,27.85
2026-01-06 06:15:00,TR-03,TR-03-EP-04,1.52,51.59,25.01,74.39,32.21
2026-01-06 06:30:00,TR-03,TR-03-EP-01,1.791,45.59,25.56,106.58,17.8
2026-01-06 06:45:00,TR-03,TR-03-EP-02,1.594,50.82,26.05,91.33,25.77
2026-01-06 07:00:00,TR-03,TR-03-EP-03,1.526,48.8,25.21,87.53,27.79
2026-01-06 07:15:00,TR-03,TR-03-EP-04,1.51,51.76,24.73,73.27,32.18
2026-01-06 07:30:00,TR-03,TR-03-EP-01,1.768,46.56,25.14,103.66,17.73
2026-01-06 07:45:00,TR-03,TR-03-EP-02,1.574,51.61,25.69,88.89,25.7
2026-01-06 08:00:00,TR-03,TR-03-EP-03,1.512,49.26,24.91,85.86,27.75
2026-01-06 08:15:00,TR-03,TR-03-EP-04,1.503,51.81,24.51,72.54,32.16
2026-01-06 08:30:00,TR-03,TR-03-EP-01,1.746,47.5,24.76,100.92,17.66
2026-01-06 08:45:00,TR-03,TR-03-EP-02,1.556,52.32,25.37,86.73,25.64
2026-01-06 09:00:00,TR-03,TR-03-EP-03,1.501,49.61,24.67,84.53,27.71
2026-01-06 09:15:00,TR-03,TR-03-EP-04,1.5,51.73,24.35,72.18,32.15
2026-01-06 09:30:00,TR-03,TR-03-EP-01,1.726,48.38,24.41,98.39,17.59
2026-01-06 09:45:00,TR-03,TR-03-EP-02,1.541,52.93,25.1,84.89,25.6
2026-01-06 10:00:00,TR-03,TR-03-EP-03,1.493,49.83,24.48,83.59,27.71
2026-01-06 10:15:00,TR-03,TR-03-EP-04,1.501,51.53,24.25,72.22,32.15
2026-01-06 10:30:00,TR-03,TR-03-EP-01,1.708,49.21,24.12,96.12,17.54
2026-01-06 10:45:00,TR-03,TR-03-EP-02,1.528,53.44,24.88,83.38,25.56
2026-01-06 11:00:00,TR-03,TR-03-EP-03,1.488,49.94,24.35,83.02,27.71
2026-01-06 11:15:00,TR-03,TR-03-EP-04,1.504,51.2,24.21,72.65,32.16
2026-01-06 11:30:00,TR-03,TR-03-EP-01,1.693,49.95,23.88,94.14,17.49
2026-01-06 11:45:00,TR-03,TR-03-EP-02,1.519,53.83,24.73,82.24,25.53
2026-01-06 12:00:00,TR-03,TR-03-EP-03,1.487,49.91,24.28,82.86,27.71
2026-01-06 12:15:00,TR-03,TR-03-EP-04,1.511,50.77,24.23,73.46,32.19
2026-01-06 12:30:00,TR-03,TR-03-EP-01,1.68,50.61,23.7,92.48,17.44
2026-01-06 12:45:00,TR-03,TR-03-EP-02,1.513,54.12,24.63,81.47,25.51
2026-01-06 13:00:00,TR-03,TR-03-EP-03,1.489,49.77,24.27,83.09,27.71
2026-01-06 13:15:00,TR-03,TR-03-EP-04,1.522,50.22,24.32,74.64,32.22
2026-01-06 13:30:00,TR-03,TR-03-EP-01,1.669,51.16,23.58,91.16,17.41
2026-01-06 13:45:00,TR-03,TR-03-EP-02,1.51,54.27,24.6,81.1,25.5
2026-01-06 14:00:00,TR-03,TR-03-EP-03,1.494,49.5,24.33,83.72,27.71
2026-01-06 14:15:00,TR-03,TR-03-EP-04,1.535,49.57,24.46,76.18,32.26
2026-01-06 14:30:00,TR-03,TR-03-EP-01,1.662,51.61,23.52,90.21,17.39
2026-01-06 14:45:00,TR-03,TR-03-EP-02,1.51,54.31,24.63,81.13,25.5
2026-01-06 15:00:00,TR-03,TR-03-EP-03,1.502,49.11,24.45,84.73,27.72
2026-01-06 15:15:00,TR-03,TR-03-EP-04,1.552,48.84,24.67,78.04,32.31
2026-01-06 15:30:00,TR-03,TR-03-EP-01,1.657,51.94,23.52,89.65,17.37
2026-01-06 15:45:00,TR-03,TR-03-EP-02,1.514,54.22,24.72,81.56,25.51
2026-01-06 16:00:00,TR-03,TR-03-EP-03,1.514,48.61,24.63,86.11,27.75
2026-01-06 16:15:00,TR-03,TR-03-EP-04,1.57,48.02,24.93,80.21,32.38
2026-01-06 16:30:00,TR-03,TR-03-EP-01,1.656,52.16,23.58,89.48,17.37
2026-01-06 16:45:00,TR-03,TR-03-EP-02,1.52,54.0,24.87,82.38,25.53
2026-01-06 17:00:00,TR-03,TR-03-EP-03,1.529,48.01,24.86,87.84,27.8
2026-01-06 17:15:00,TR-03,TR-03-EP-04,1.592,47.14,25.24,82.64,32.44
2026-01-06 17:30:00,TR-03,TR-03-EP-01,1.658,52.25,23.71,89.7,17.37
2026-01-06 17:45:00,TR-03,TR-03-EP-02,1.53,53.67,25.08,83.58,25.56
2026-01-06 18:00:00,TR-03,TR-03-EP-03,1.546,47.31,25.15,89.89,27.86
2026-01-06 18:15:00,TR-03,TR-03-EP-04,1.615,46.21,25.59,85.29,32.52
2026-01-06 18:30:00,TR-03,TR-03-EP-01,1.662,52.21,23.89,90.31,17.39
2026-01-06 18:45:00,TR-03,TR-03-EP-02,1.785,40.35,27.47,110.62,31.0
2026-01-06 19:00:00,TR-03,TR-03-EP-03,1.834,32.56,27.31,121.7,39.33
2026-01-06 19:15:00,TR-03,TR-03-EP-04,2.29,34.05,27.83,127.33,44.22
2026-01-06 19:30:00,TR-03,TR-03-EP-01,1.67,52.05,24.13,91.3,17.41
2026-01-06 19:45:00,TR-03,TR-03-EP-02,1.558,52.66,25.66,87.03,25.65
2026-01-06 20:00:00,TR-03,TR-03-EP-03,1.588,45.68,25.87,94.82,27.99
2026-01-06 20:15:00,TR-03,TR-03-EP-04,1.666,44.24,26.42,91.12,32.68
2026-01-06 20:30:00,TR-03,TR-03-EP-01,1.681,51.77,24.42,92.66,17.45
2026-01-06 20:45:00,TR-03,TR-03-EP-02,1.576,52.0,26.02,89.23,25.71
2026-01-06 21:00:00,TR-03,TR-03-EP-03,1.612,44.77,26.28,97.62,28.07
2026-01-06 21:15:00,TR-03,TR-03-EP-04,1.693,43.24,26.88,94.2,32.77
2026-01-06 21:30:00,TR-03,TR-03-EP-01,1.694,51.37,24.76,94.36,17.49
2026-01-06 21:45:00,TR-03,TR-03-EP-02,1.597,51.26,26.42,91.7,25.77
2026-01-06 22:00:00,TR-03,TR-03-EP-03,1.637,43.81,26.73,100.59,28.15
2026-01-06 22:15:00,TR-03,TR-03-EP-04,1.72,42.25,27.36,97.33,32.85
2026-01-06 22:30:00,TR-03,TR-03-EP-01,1.71,50.86,25.15,96.38,17.54
2026-01-06 22:45:00,TR-03,TR-03-EP-02,1.619,50.44,26.86,94.4,25.85
2026-01-06 23:00:00,TR-03,TR-03-EP-03,1.947,28.86,29.02,136.81,39.77
2026-01-06 23:15:00,TR-03,TR-03-EP-04,2.441,30.11,29.7,145.13,44.69
2026-01-06 23:30:00,TR-03,TR-03-EP-01,2.104,35.5,27.37,114.16,22.86
2026-01-06 23:45:00,TR-03,TR-03-EP-02,1.642,49.55,27.32,97.3,25.92
